State,Year,Quarter,Pincode,Transaction_count,Transaction_amount
meghalaya,2021,2,794101,27136,65710918.68502261
meghalaya,2021,2,793011,27035,63624325.07532646
meghalaya,2021,2,793102,25533,52914945.54701148
meghalaya,2021,3,793001,207464,530904907.19687676
meghalaya,2021,3,793210,66079,138267841.6780718
meghalaya,2021,3,793101,65749,174667201.93216926
meghalaya,2021,3,794104,55480,120467614.248896
meghalaya,2021,3,794105,50251,166891324.2112767
meghalaya,2021,3,793002,43791,129825349.2269538
meghalaya,2021,3,794001,35755,91612880.48331752
meghalaya,2021,3,794101,33796,92968033.62205568
meghalaya,2021,3,793011,33163,80876112.08763698
meghalaya,2021,3,793102,30417,68272870.03577398
meghalaya,2021,4,793001,263013,690414224.1540794
meghalaya,2021,4,793101,117054,278722454.67128855
meghalaya,2021,4,793210,87932,196204865.70305175
meghalaya,2021,4,794104,73841,191081991.33937848
meghalaya,2021,4,794105,71698,231647775.42969656
meghalaya,2021,4,793002,54401,172263562.26607728
meghalaya,2021,4,794001,42891,119992937.25195585
meghalaya,2021,4,793011,39907,101569097.14043593
meghalaya,2021,4,793102,39688,91336742.4148151
meghalaya,2021,4,794101,38836,109403120.15315852
meghalaya,2022,1,793001,276853,725122188.6667871
meghalaya,2022,1,793101,146497,358732686.5953486
meghalaya,2022,1,793210,104592,258096527.61697102
meghalaya,2022,1,794105,100267,360153597.64748234
meghalaya,2022,1,794104,97389,281145669.1917542
meghalaya,2022,1,793002,59028,183373999.4729157
meghalaya,2022,1,793103,45968,104363058.89164466
meghalaya,2022,1,794001,45495,125397296.50787352
meghalaya,2022,1,794101,43770,115738929.50108132
meghalaya,2022,1,793200,43235,155876215.99820644
meghalaya,2022,2,793001,365755,881158453.6632786
meghalaya,2022,2,793101,188283,413900997.1286073
meghalaya,2022,2,794104,129378,347876781.549551
meghalaya,2022,2,793210,125897,276573197.76215565
meghalaya,2022,2,794105,111128,395124843.55686593
meghalaya,2022,2,793002,72475,209881832.54345322
meghalaya,2022,2,793103,61200,139890522.047889
meghalaya,2022,2,793102,59776,139320224.8381443
meghalaya,2022,2,793011,56579,145074946.25081885
meghalaya,2022,2,794101,54049,144392050.00393498
meghalaya,2022,3,793004,2175126,4365875115.728675
meghalaya,2022,3,793001,231014,516581059.4048492
meghalaya,2022,3,793101,209752,416173329.45838594
meghalaya,2022,3,794104,157661,361568000.294727
meghalaya,2022,3,793210,141889,306811770.34427714
meghalaya,2022,3,794105,123858,374425608.3455272
meghalaya,2022,3,794001,122514,272020236.67674184
meghalaya,2022,3,793002,85048,236293088.9800955
meghalaya,2022,3,793102,68397,146011581.2617112
meghalaya,2022,3,793103,63536,127365311.11931336
meghalaya,2022,4,793004,1577217,3214355276.3930554
meghalaya,2022,4,793101,239315,491850012.2470391
meghalaya,2022,4,793001,207191,453102783.46254146
meghalaya,2022,4,794104,204321,486310933.3391179
meghalaya,2022,4,794105,166376,506634254.3916323
meghalaya,2022,4,793210,155563,328805254.06872416
meghalaya,2022,4,794001,127431,284276960.4393997
meghalaya,2022,4,793002,85470,244536709.0324449
meghalaya,2022,4,793102,73640,157514222.49778008
meghalaya,2022,4,793103,68797,125896250.39991814
meghalaya,2023,1,793101,420175,849783871.0
meghalaya,2023,1,794104,377010,921325526.0
meghalaya,2023,1,794105,345431,1101087793.0
meghalaya,2023,1,793001,333990,692603254.0
meghalaya,2023,1,793210,318372,619782447.0
meghalaya,2023,1,793102,136689,285952534.0
meghalaya,2023,1,793002,133138,364095743.0
meghalaya,2023,1,793200,131790,506920518.0
meghalaya,2023,1,794001,115701,272826072.0
meghalaya,2023,1,793011,105845,240993376.0
meghalaya,2023,2,793101,506038,906418719.0
meghalaya,2023,2,794104,488458,1094387084.0
meghalaya,2023,2,793001,440374,853535712.0
meghalaya,2023,2,794105,436676,1165226968.0
meghalaya,2023,2,793210,384625,651666753.0
meghalaya,2023,2,793002,168260,419601858.0
meghalaya,2023,2,793102,152164,301895446.0
meghalaya,2023,2,793200,143648,506214607.0
meghalaya,2023,2,794001,136421,289480099.0
meghalaya,2023,2,793011,134094,308707152.0
meghalaya,2023,3,794104,589924,1063651682.0
meghalaya,2023,3,793101,587786,917646248.0
meghalaya,2023,3,793001,550525,943004910.0
meghalaya,2023,3,794105,542449,1091622701.0
meghalaya,2023,3,793210,458473,688617116.0
meghalaya,2023,3,793002,202455,476887531.0
meghalaya,2023,3,793102,183777,308036298.0
meghalaya,2023,3,793200,164964,507369267.0
meghalaya,2023,3,794001,161950,310926386.0
meghalaya,2023,3,793011,160630,312299261.0
meghalaya,2023,4,794104,835597,1564832198.0
meghalaya,2023,4,794105,739792,1407781382.0
meghalaya,2023,4,793101,662572,1062576958.0
meghalaya,2023,4,793001,613027,1017538332.0
meghalaya,2023,4,793210,548086,835549725.0
meghalaya,2023,4,793002,229815,545510198.0
meghalaya,2023,4,793102,221739,352309714.0
meghalaya,2023,4,793200,220163,720166064.0
meghalaya,2023,4,794001,198690,378848689.0
meghalaya,2023,4,793011,191056,352668388.0
mizoram,2021,1,796009,76328,259766610.14421672
mizoram,2021,1,796005,37957,124419052.60999735
mizoram,2021,1,796701,18919,65258670.552279636
mizoram,2021,1,796017,18432,62794863.567797646
mizoram,2021,1,796012,14405,52191871.48439595
mizoram,2021,1,796772,12870,43501712.63680714
mizoram,2021,1,796014,10398,36981354.14938186
mizoram,2021,1,796770,9569,33700318.974280916
mizoram,2021,1,796751,8956,31793990.327690378
mizoram,2021,1,796008,8567,28137492.294244178
mizoram,2021,2,796009,100831,286828666.6678535
mizoram,2021,2,796005,43604,122897873.59299406
mizoram,2021,2,796701,21870,63919467.25522681
mizoram,2021,2,796017,20158,66162847.71914331
mizoram,2021,2,796772,17815,44250990.35806471
mizoram,2021,2,796012,17215,53350063.26759015
mizoram,2021,2,796014,11636,33028353.842538297
mizoram,2021,2,796770,11141,35629519.687621586
mizoram,2021,2,796181,10497,26220317.78642504
mizoram,2021,2,796751,10446,25046548.816005185
mizoram,2021,3,796009,132382,396548293.26272213
mizoram,2021,3,796005,52537,155153064.2459396
mizoram,2021,3,796701,26834,80528116.27439891
mizoram,2021,3,796017,23389,84326671.65194356
mizoram,2021,3,796012,20907,78200255.36204359
mizoram,2021,3,796772,20559,51687775.80404206
mizoram,2021,3,796181,13943,40542749.306354985
mizoram,2021,3,796014,13341,44761043.75577554
mizoram,2021,3,796770,13106,41957949.62559353
mizoram,2021,3,796008,11949,40415624.27442113
mizoram,2021,4,796009,149068,459322471.46321535
mizoram,2021,4,796005,57638,185453335.79866356
mizoram,2021,4,796701,31966,103942186.83595565
mizoram,2021,4,796017,28960,97442673.84527901
mizoram,2021,4,796012,22585,86505363.64471038
mizoram,2021,4,796772,21840,59149601.09574558
mizoram,2021,4,796014,18257,63888893.18901344
mizoram,2021,4,796181,14693,41720544.70167772
mizoram,2021,4,796081,14167,45656117.42736295
mizoram,2021,4,796770,13528,43127385.09576936
mizoram,2022,1,796009,161596,493112981.5938037
mizoram,2022,1,796005,58251,187630792.84342003
mizoram,2022,1,796701,35178,117301684.94663581
mizoram,2022,1,796017,31604,104915982.12321794
mizoram,2022,1,796772,24395,72775595.47269389
mizoram,2022,1,796012,23586,88722369.23976086
mizoram,2022,1,796014,19739,68208517.31733309
mizoram,2022,1,796181,16509,50083842.59821437
mizoram,2022,1,796081,15566,48358136.969522744
mizoram,2022,1,796770,14772,53370531.67660181
mizoram,2022,2,796009,176922,539287734.8313656
mizoram,2022,2,796005,61159,193177354.01368
mizoram,2022,2,796701,37333,115541115.65753268
mizoram,2022,2,796017,33763,108588734.17382982
mizoram,2022,2,796772,25626,68787352.9543477
mizoram,2022,2,796012,23370,91142885.90892944
mizoram,2022,2,796014,21388,67736603.5623656
mizoram,2022,2,796181,17043,53512392.014380746
mizoram,2022,2,796770,15703,54387383.75567018
mizoram,2022,2,796081,15195,43314419.99842274
mizoram,2022,3,796008,113570,314908099.4107823
mizoram,2022,3,796009,81586,252967854.29329038
mizoram,2022,3,796005,66826,199915615.0107905
mizoram,2022,3,796701,48703,136358845.2470162
mizoram,2022,3,796017,36598,111844717.27874953
mizoram,2022,3,796012,25222,83545760.70806223
mizoram,2022,3,796014,25086,72031606.18175316
mizoram,2022,3,796772,22519,59376933.01538125
mizoram,2022,3,796181,16903,48642623.822342165
mizoram,2022,3,796101,15718,42483732.99123804
mizoram,2022,4,796009,78140,241568435.65820393
mizoram,2022,4,796008,73739,211066103.19186488
mizoram,2022,4,796005,70513,204490736.48261383
mizoram,2022,4,796701,57742,160975130.03242403
mizoram,2022,4,796017,40048,117708404.60364096
mizoram,2022,4,796012,28226,88558586.60795963
mizoram,2022,4,796014,26300,78104065.20237857
mizoram,2022,4,796772,25913,65206303.27308114
mizoram,2022,4,796081,19874,57224715.90311567
mizoram,2022,4,796181,17158,50769743.525687404
mizoram,2023,1,796009,127064,348570875.0
mizoram,2023,1,796005,111909,293929433.0
mizoram,2023,1,796017,69092,177714416.0
mizoram,2023,1,796701,63347,176508457.0
mizoram,2023,1,796012,47450,142303922.0
mizoram,2023,1,796014,47437,121408975.0
mizoram,2023,1,796772,43000,121239318.0
mizoram,2023,1,796081,33509,84175381.0
mizoram,2023,1,796181,31770,82419619.0
mizoram,2023,1,796891,29508,92354224.0
mizoram,2023,2,796009,156094,399199428.0
mizoram,2023,2,796005,132889,339002523.0
mizoram,2023,2,796017,78316,193045423.0
mizoram,2023,2,796701,70059,182356462.0
mizoram,2023,2,796012,54589,159063713.0
mizoram,2023,2,796014,52475,122351855.0
mizoram,2023,2,796772,50539,158042124.0
mizoram,2023,2,796181,42600,99201710.0
mizoram,2023,2,796081,39003,88404364.0
mizoram,2023,2,796891,34636,97439355.0
mizoram,2023,3,796009,181534,414330798.0
mizoram,2023,3,796005,162125,359222448.0
mizoram,2023,3,796017,90713,196386310.0
mizoram,2023,3,796701,72895,184459804.0
mizoram,2023,3,796012,66537,170982842.0
mizoram,2023,3,796014,61639,133395383.0
mizoram,2023,3,796772,49858,136894403.0
mizoram,2023,3,796081,48646,97890823.0
mizoram,2023,3,796181,41985,99671079.0
mizoram,2023,3,796101,36817,88480191.0
mizoram,2023,4,796009,208470,467641535.0
mizoram,2023,4,796005,188264,409801064.0
mizoram,2023,4,796017,100832,233643170.0
mizoram,2023,4,796701,81705,207530361.0
mizoram,2023,4,796012,69902,166787732.0
mizoram,2023,4,796014,66374,133468919.0
mizoram,2023,4,796081,61798,133134332.0
mizoram,2023,4,796772,54798,137975198.0
mizoram,2023,4,796181,43397,106353381.0
mizoram,2023,4,796008,41531,108857230.0
nagaland,2021,1,797112,363423,1172951127.7531226
nagaland,2021,1,797001,128220,363160255.35726905
nagaland,2021,1,797115,41966,156330315.9191113
nagaland,2021,1,797103,40032,132671767.20007543
nagaland,2021,1,797113,31727,115101537.46915832
nagaland,2021,1,797120,26453,89394777.653785
nagaland,2021,1,798601,24152,65782952.37939013
nagaland,2021,1,797111,22176,55564204.55603939
nagaland,2021,1,797117,21711,87475492.41119814
nagaland,2021,1,797118,20528,63013814.15141541
nagaland,2021,2,797112,359572,1023298713.2763922
nagaland,2021,2,797001,177177,415852186.7294998
nagaland,2021,2,797115,52315,167110551.1770211
nagaland,2021,2,797103,48263,141967089.23475868
nagaland,2021,2,798601,40661,96844071.8311841
nagaland,2021,2,797113,38981,120384465.6698962
nagaland,2021,2,797120,31182,95390057.6752382
nagaland,2021,2,797111,27973,68692166.72669587
nagaland,2021,2,797118,25462,71513127.94937779
nagaland,2021,2,798621,24522,73826858.56781642
nagaland,2021,3,797112,456410,1290687482.948593
nagaland,2021,3,797001,220624,519176158.4731606
nagaland,2021,3,797115,61132,212495515.88734996
nagaland,2021,3,797103,57587,191007827.50753656
nagaland,2021,3,797113,45716,143827073.19997537
nagaland,2021,3,797120,37311,123386306.35649194
nagaland,2021,3,798601,34668,101435053.64926441
nagaland,2021,3,797118,31202,92887048.2954697
nagaland,2021,3,797111,30839,80731801.38830306
nagaland,2021,3,797117,30401,118688804.57013024
nagaland,2021,4,797112,538949,1571739246.7692854
nagaland,2021,4,797001,280435,649562759.4776915
nagaland,2021,4,797103,83907,259532538.15447298
nagaland,2021,4,797115,77146,272499171.8852565
nagaland,2021,4,797113,55035,181011047.25985396
nagaland,2021,4,797120,44619,147372901.0259939
nagaland,2021,4,797117,40162,154614957.40258062
nagaland,2021,4,798601,37220,121016615.26132205
nagaland,2021,4,797118,35914,107892344.7805478
nagaland,2021,4,797116,35672,141048931.67633903
nagaland,2022,1,797112,708126,1984422692.3511353
nagaland,2022,1,797001,309157,684208879.751579
nagaland,2022,1,797103,100446,307718303.8642321
nagaland,2022,1,797115,89515,287444577.95047367
nagaland,2022,1,797113,63732,184408325.20595765
nagaland,2022,1,797120,48329,152060918.87439954
nagaland,2022,1,797117,43292,161867263.13320532
nagaland,2022,1,797116,42081,150266427.11692077
nagaland,2022,1,797118,40232,115864968.64848234
nagaland,2022,1,798601,38293,112932398.01607677
nagaland,2022,2,797112,879313,2245214396.6041055
nagaland,2022,2,797001,131975,352841201.9781292
nagaland,2022,2,797103,107790,305817559.4982593
nagaland,2022,2,797115,96753,300129011.00184405
nagaland,2022,2,797113,73360,197732533.0845747
nagaland,2022,2,797120,59683,202241235.3063969
nagaland,2022,2,797117,55640,188752451.091032
nagaland,2022,2,797116,49875,172520803.31064355
nagaland,2022,2,797118,45643,123973436.77788863
nagaland,2022,2,798601,44894,145743249.00581095
nagaland,2022,3,797112,628896,1642752208.870655
nagaland,2022,3,797001,201957,520587801.8986424
nagaland,2022,3,797103,109180,298355113.8871528
nagaland,2022,3,797115,99867,319835298.9079366
nagaland,2022,3,797113,76308,210516875.2056924
nagaland,2022,3,797111,67060,167493433.59991452
nagaland,2022,3,797120,64228,215206232.6197949
nagaland,2022,3,797117,61091,196047227.96932304
nagaland,2022,3,798601,50676,161849571.0213467
nagaland,2022,3,797116,48544,165004718.54081702
nagaland,2022,4,797112,1119621,2902205160.7422147
nagaland,2022,4,797001,196827,518045184.2342849
nagaland,2022,4,797103,123371,331699180.00424886
nagaland,2022,4,797115,109967,341080370.3732268
nagaland,2022,4,797111,98433,267328516.95598692
nagaland,2022,4,797113,77807,209280372.2974486
nagaland,2022,4,797117,70980,239825280.21177474
nagaland,2022,4,797120,65962,210919205.67711806
nagaland,2022,4,797116,54416,183544533.27382052
nagaland,2022,4,797118,47823,128883977.19356479
nagaland,2023,1,797112,610281,1839982352.0
nagaland,2023,1,797103,220635,552940667.0
nagaland,2023,1,797115,183585,532279569.0
nagaland,2023,1,797001,121296,358936002.0
nagaland,2023,1,797113,120628,289711610.0
nagaland,2023,1,797117,110326,350385312.0
nagaland,2023,1,797120,105886,306426941.0
nagaland,2023,1,797116,95708,309102646.0
nagaland,2023,1,797111,82325,231658783.0
nagaland,2023,1,797118,80222,193377444.0
nagaland,2023,2,797112,719082,1981126865.0
nagaland,2023,2,797103,256134,610832023.0
nagaland,2023,2,797115,225326,592249641.0
nagaland,2023,2,797001,147088,394855893.0
nagaland,2023,2,797113,142156,330632807.0
nagaland,2023,2,797117,136674,414135354.0
nagaland,2023,2,797120,130160,369764400.0
nagaland,2023,2,797116,107025,304004176.0
nagaland,2023,2,797118,89858,214214736.0
nagaland,2023,2,798601,78849,251013104.0
nagaland,2023,3,797112,858308,2121482822.0
nagaland,2023,3,797103,284826,629481717.0
nagaland,2023,3,797115,266139,624196348.0
nagaland,2023,3,797001,181536,463909372.0
nagaland,2023,3,797113,171025,367136676.0
nagaland,2023,3,797117,162477,418863372.0
nagaland,2023,3,797120,156834,413978711.0
nagaland,2023,3,797116,130887,332679655.0
nagaland,2023,3,797118,104237,212797001.0
nagaland,2023,3,798601,93896,272450476.0
nagaland,2023,4,797112,1003774,2499052161.0
nagaland,2023,4,797103,316757,685344321.0
nagaland,2023,4,797115,305470,723535913.0
nagaland,2023,4,797001,188970,496310456.0
nagaland,2023,4,797113,186133,401871525.0
nagaland,2023,4,797117,178968,500721989.0
nagaland,2023,4,797120,165778,445391072.0
nagaland,2023,4,797116,144999,366957694.0
nagaland,2023,4,797118,119517,241672871.0
nagaland,2023,4,798601,99132,292234642.0
odisha,2021,1,751001,24151383,44482729136.23656
odisha,2021,1,751024,1779962,1951920387.2511394
odisha,2021,1,751002,1335340,2260315338.582297
odisha,2021,1,751012,1200339,1507235643.4446497
odisha,2021,1,751003,1150201,1572952295.1966724
odisha,2021,1,751019,1117292,1608235969.0827932
odisha,2021,1,751006,1116850,1920286804.4939313
odisha,2021,1,751007,1030353,1478055647.8061683
odisha,2021,1,751013,983481,1190981885.92454
odisha,2021,1,751010,975000,1505800000.197618
odisha,2021,2,751001,30961581,53565783087.01067
odisha,2021,2,751024,1551427,1922291827.6367831
odisha,2021,2,751002,1434055,2419813217.3065653
odisha,2021,2,751019,1200549,1789888118.4618356
odisha,2021,2,751006,1082307,1842500257.5501657
odisha,2021,2,751012,1060482,1416313751.538683
odisha,2021,2,751003,1043853,1513831219.1228576
odisha,2021,2,756001,1019399,1900629203.520496
odisha,2021,2,753001,1008111,1961762038.0298882
odisha,2021,2,751010,941099,1475581290.0951967
odisha,2021,3,751001,41875475,65849220632.32577
odisha,2021,3,751024,2281411,2678191883.1463184
odisha,2021,3,751002,1985995,3198103433.5901017
odisha,2021,3,753001,1851250,3417325645.668728
odisha,2021,3,751006,1617739,2644578337.789012
odisha,2021,3,751012,1611128,1988765866.1675267
odisha,2021,3,751019,1599033,2247503206.305164
odisha,2021,3,751003,1517701,2031974644.450932
odisha,2021,3,756001,1451245,2498394529.2197776
odisha,2021,3,751010,1422313,2086439926.6549306
odisha,2021,4,751001,52532360,79093274940.53793
odisha,2021,4,751024,3239621,3526316360.902613
odisha,2021,4,751002,2660886,4096118126.7271004
odisha,2021,4,751012,2330491,2671233508.301604
odisha,2021,4,753001,2254305,4018310352.1970367
odisha,2021,4,751006,2247187,3466427126.0883303
odisha,2021,4,751003,2186954,2756312961.8665524
odisha,2021,4,751019,2120122,2862797292.0481796
odisha,2021,4,751007,1998949,2678374066.260315
odisha,2021,4,756001,1984307,3319833251.6930285
odisha,2022,1,751001,58525215,91210203433.81744
odisha,2022,1,751024,3489794,3848236098.457849
odisha,2022,1,751002,2935353,4593468371.232569
odisha,2022,1,753001,2489610,4383919593.679377
odisha,2022,1,751006,2448507,3820876580.565175
odisha,2022,1,751012,2432034,2749718531.046708
odisha,2022,1,751003,2344409,2938671041.5904655
odisha,2022,1,751019,2280623,3126268870.6377654
odisha,2022,1,756001,2140801,3691728325.653761
odisha,2022,1,751010,2139606,2925865090.8262615
odisha,2022,2,751001,69262961,101369063330.80548
odisha,2022,2,751024,4387654,4680431013.115316
odisha,2022,2,751002,3462395,5352359376.717368
odisha,2022,2,753001,3128467,5357561780.61607
