State,Year,Quarter,Pincode,Registered_users
uttar-pradesh,2022,3,250001,313513
uttar-pradesh,2022,3,247001,312774
uttar-pradesh,2022,3,211002,300022
uttar-pradesh,2022,3,244001,285618
uttar-pradesh,2022,3,202001,277452
uttar-pradesh,2022,4,201301,814008
uttar-pradesh,2022,4,201009,451153
uttar-pradesh,2022,4,201102,402243
uttar-pradesh,2022,4,201307,361474
uttar-pradesh,2022,4,201318,343249
uttar-pradesh,2022,4,250001,328666
uttar-pradesh,2022,4,247001,328252
uttar-pradesh,2022,4,211002,316051
uttar-pradesh,2022,4,244001,300073
uttar-pradesh,2022,4,202001,291813
uttar-pradesh,2023,1,201301,851451
uttar-pradesh,2023,1,201009,472156
uttar-pradesh,2023,1,201102,421148
uttar-pradesh,2023,1,201307,377174
uttar-pradesh,2023,1,201318,358519
uttar-pradesh,2023,1,250001,343215
uttar-pradesh,2023,1,247001,342913
uttar-pradesh,2023,1,211002,331246
uttar-pradesh,2023,1,244001,313785
uttar-pradesh,2023,1,202001,305180
uttar-pradesh,2023,2,201301,883262
uttar-pradesh,2023,2,201009,490549
uttar-pradesh,2023,2,201102,438404
uttar-pradesh,2023,2,201307,390571
uttar-pradesh,2023,2,201318,371461
uttar-pradesh,2023,2,250001,356132
uttar-pradesh,2023,2,247001,355869
uttar-pradesh,2023,2,211002,343690
uttar-pradesh,2023,2,244001,326263
uttar-pradesh,2023,2,202001,316879
uttar-pradesh,2023,3,201301,916333
uttar-pradesh,2023,3,201009,509567
uttar-pradesh,2023,3,201102,456202
uttar-pradesh,2023,3,201307,404383
uttar-pradesh,2023,3,201318,384922
uttar-pradesh,2023,3,247001,369754
uttar-pradesh,2023,3,250001,369729
uttar-pradesh,2023,3,211002,357229
uttar-pradesh,2023,3,244001,339288
uttar-pradesh,2023,3,202001,329040
uttar-pradesh,2023,4,201301,948041
uttar-pradesh,2023,4,201009,527630
uttar-pradesh,2023,4,201102,472944
uttar-pradesh,2023,4,201307,417786
uttar-pradesh,2023,4,201318,397777
uttar-pradesh,2023,4,247001,382408
uttar-pradesh,2023,4,250001,382212
uttar-pradesh,2023,4,211002,369972
uttar-pradesh,2023,4,244001,351270
uttar-pradesh,2023,4,202001,340875
uttarakhand,2021,1,248001,230378
uttarakhand,2021,1,263139,140799
uttarakhand,2021,1,263153,137954
uttarakhand,2021,1,247667,103466
uttarakhand,2021,1,249403,100400
uttarakhand,2021,1,244713,88182
uttarakhand,2021,1,248007,73657
uttarakhand,2021,1,248008,53647
uttarakhand,2021,1,263148,50886
uttarakhand,2021,1,249404,48958
uttarakhand,2021,2,248001,245790
uttarakhand,2021,2,263139,150398
uttarakhand,2021,2,263153,147765
uttarakhand,2021,2,247667,110702
uttarakhand,2021,2,249403,107534
uttarakhand,2021,2,244713,94503
uttarakhand,2021,2,248007,78753
uttarakhand,2021,2,248008,57409
uttarakhand,2021,2,263148,54567
uttarakhand,2021,2,249404,52383
uttarakhand,2021,3,248001,262855
uttarakhand,2021,3,263139,161187
uttarakhand,2021,3,263153,158724
uttarakhand,2021,3,247667,118780
uttarakhand,2021,3,249403,115541
uttarakhand,2021,3,244713,101673
uttarakhand,2021,3,248007,84416
uttarakhand,2021,3,248008,61521
uttarakhand,2021,3,263148,58848
uttarakhand,2021,3,249404,56219
uttarakhand,2021,4,248001,280017
uttarakhand,2021,4,263139,171962
uttarakhand,2021,4,263153,169748
uttarakhand,2021,4,247667,126841
uttarakhand,2021,4,249403,123554
uttarakhand,2021,4,244713,108918
uttarakhand,2021,4,248007,90039
uttarakhand,2021,4,248008,65592
uttarakhand,2021,4,263148,63051
uttarakhand,2021,4,249404,60069
uttarakhand,2022,1,248001,295984
uttarakhand,2022,1,263139,182129
uttarakhand,2022,1,263153,180198
uttarakhand,2022,1,247667,134342
uttarakhand,2022,1,249403,131244
uttarakhand,2022,1,244713,115663
uttarakhand,2022,1,248007,95374
uttarakhand,2022,1,248008,69484
uttarakhand,2022,1,263148,67108
uttarakhand,2022,1,249404,63631
uttarakhand,2022,2,248001,311271
uttarakhand,2022,2,263139,191979
uttarakhand,2022,2,263153,190185
uttarakhand,2022,2,247667,141465
uttarakhand,2022,2,249403,138582
uttarakhand,2022,2,244713,122158
uttarakhand,2022,2,248007,100406
uttarakhand,2022,2,248008,73141
uttarakhand,2022,2,263148,70945
uttarakhand,2022,2,249404,67040
uttarakhand,2022,3,248001,326983
uttarakhand,2022,3,263139,202029
uttarakhand,2022,3,263153,200811
uttarakhand,2022,3,247667,148897
uttarakhand,2022,3,249403,146342
uttarakhand,2022,3,244713,128905
uttarakhand,2022,3,248007,105620
uttarakhand,2022,3,248008,76924
uttarakhand,2022,3,263148,74888
uttarakhand,2022,3,249404,70628
uttarakhand,2022,4,248001,342610
uttarakhand,2022,4,263139,211843
uttarakhand,2022,4,263153,211157
uttarakhand,2022,4,247667,156058
uttarakhand,2022,4,249403,154116
uttarakhand,2022,4,244713,135226
uttarakhand,2022,4,248007,110486
uttarakhand,2022,4,248008,80606
uttarakhand,2022,4,263148,78674
uttarakhand,2022,4,249404,74067
uttarakhand,2023,1,248001,357372
uttarakhand,2023,1,263139,221113
uttarakhand,2023,1,263153,221090
uttarakhand,2023,1,247667,162931
uttarakhand,2023,1,249403,161570
uttarakhand,2023,1,244713,141433
uttarakhand,2023,1,248007,115242
uttarakhand,2023,1,248008,84131
uttarakhand,2023,1,263148,82295
uttarakhand,2023,1,249404,77375
uttarakhand,2023,2,248001,370003
uttarakhand,2023,2,263153,229961
uttarakhand,2023,2,263139,229504
uttarakhand,2023,2,247667,168884
uttarakhand,2023,2,249403,168035
uttarakhand,2023,2,244713,147122
uttarakhand,2023,2,248007,119534
uttarakhand,2023,2,248008,87242
uttarakhand,2023,2,263148,85744
uttarakhand,2023,2,249404,80316
uttarakhand,2023,3,248001,383460
uttarakhand,2023,3,263153,239018
uttarakhand,2023,3,263139,238409
uttarakhand,2023,3,247667,175317
uttarakhand,2023,3,249403,174571
uttarakhand,2023,3,244713,152927
uttarakhand,2023,3,248007,124120
uttarakhand,2023,3,248008,90571
uttarakhand,2023,3,263148,89331
uttarakhand,2023,3,249404,83422
uttarakhand,2023,4,248001,395756
uttarakhand,2023,4,263153,247537
uttarakhand,2023,4,263139,246707
uttarakhand,2023,4,247667,181093
uttarakhand,2023,4,249403,181063
uttarakhand,2023,4,244713,158457
uttarakhand,2023,4,248007,128269
uttarakhand,2023,4,248008,93668
uttarakhand,2023,4,263148,92543
uttarakhand,2023,4,249404,86238
west-bengal,2021,1,711101,108369
west-bengal,2021,1,700006,92747
west-bengal,2021,1,700135,82532
west-bengal,2021,1,700156,77110
west-bengal,2021,1,700039,72654
west-bengal,2021,1,700015,72429
west-bengal,2021,1,742304,70194
west-bengal,2021,1,721101,70161
west-bengal,2021,1,700091,69142
west-bengal,2021,1,700150,67705
west-bengal,2021,2,711101,115675
west-bengal,2021,2,700006,98918
west-bengal,2021,2,700135,88230
west-bengal,2021,2,700156,82138
west-bengal,2021,2,700039,77544
west-bengal,2021,2,700015,77301
west-bengal,2021,2,742304,75175
west-bengal,2021,2,721101,74818
west-bengal,2021,2,700091,73614
west-bengal,2021,2,700150,72347
west-bengal,2021,3,711101,123732
west-bengal,2021,3,700006,105800
west-bengal,2021,3,700135,94553
west-bengal,2021,3,700156,87746
west-bengal,2021,3,700039,82997
west-bengal,2021,3,700015,82658
west-bengal,2021,3,742304,80698
west-bengal,2021,3,721101,80088
west-bengal,2021,3,700091,78602
west-bengal,2021,3,700150,77501
west-bengal,2021,4,711101,132051
west-bengal,2021,4,700006,112681
west-bengal,2021,4,700135,100918
west-bengal,2021,4,700156,93439
west-bengal,2021,4,700039,88546
west-bengal,2021,4,700015,88070
west-bengal,2021,4,742304,86045
west-bengal,2021,4,721101,85333
west-bengal,2021,4,700091,83634
west-bengal,2021,4,700150,82669
west-bengal,2022,1,711101,139738
west-bengal,2022,1,700006,119101
west-bengal,2022,1,700135,106987
west-bengal,2022,1,700156,98734
west-bengal,2022,1,700039,93674
west-bengal,2022,1,700015,93175
west-bengal,2022,1,742304,91059
west-bengal,2022,1,721101,90324
west-bengal,2022,1,700091,88432
west-bengal,2022,1,700150,87552
west-bengal,2022,2,711101,147152
west-bengal,2022,2,700006,125316
west-bengal,2022,2,700135,112749
west-bengal,2022,2,700156,103879
west-bengal,2022,2,700039,98592
west-bengal,2022,2,700015,98087
west-bengal,2022,2,742304,95822
west-bengal,2022,2,721101,95145
west-bengal,2022,2,700091,92988
west-bengal,2022,2,700150,92299
west-bengal,2022,3,711101,154935
west-bengal,2022,3,700006,131837
west-bengal,2022,3,700135,118831
west-bengal,2022,3,700156,109159
west-bengal,2022,3,700039,103750
west-bengal,2022,3,700015,103268
west-bengal,2022,3,742304,100694
west-bengal,2022,3,721101,100212
west-bengal,2022,3,700091,97621
west-bengal,2022,3,700150,97135
west-bengal,2022,4,711101,162816
west-bengal,2022,4,700006,138486
west-bengal,2022,4,700135,124707
west-bengal,2022,4,700156,114380
west-bengal,2022,4,700039,109027
west-bengal,2022,4,700015,108457
west-bengal,2022,4,742304,105471
west-bengal,2022,4,721101,105279
west-bengal,2022,4,700091,102363
west-bengal,2022,4,700150,101966
west-bengal,2023,1,711101,170440
west-bengal,2023,1,700006,144816
west-bengal,2023,1,700135,130409
west-bengal,2023,1,700156,119413
west-bengal,2023,1,700039,113983
west-bengal,2023,1,700015,113400
west-bengal,2023,1,742304,111188
west-bengal,2023,1,721101,110111
west-bengal,2023,1,700091,106950
west-bengal,2023,1,700150,106554
west-bengal,2023,2,711101,176861
west-bengal,2023,2,700006,150098
west-bengal,2023,2,700135,135679
west-bengal,2023,2,700156,123670
west-bengal,2023,2,700039,118190
west-bengal,2023,2,700015,117690
west-bengal,2023,2,742304,114746
west-bengal,2023,2,721101,114293
west-bengal,2023,2,700150,110694
west-bengal,2023,2,700091,110637
west-bengal,2023,3,711101,183739
west-bengal,2023,3,700006,155979
west-bengal,2023,3,700135,141013
west-bengal,2023,3,700156,128192
west-bengal,2023,3,700039,122792
west-bengal,2023,3,700015,122316
west-bengal,2023,3,742304,119245
west-bengal,2023,3,721101,118798
west-bengal,2023,3,700150,114987
west-bengal,2023,3,734006,113991
west-bengal,2023,4,711101,190311
west-bengal,2023,4,700006,161415
west-bengal,2023,4,700135,146345
west-bengal,2023,4,700156,132452
west-bengal,2023,4,700039,127254
west-bengal,2023,4,700015,126663
west-bengal,2023,4,742304,123320
west-bengal,2023,4,721101,123088
west-bengal,2023,4,700150,119283
west-bengal,2023,4,700091,118578
