State,Year,Quarter,District,Transaction_count,Transaction_amount
mizoram,2022,4,serchhip,25172,71431982.54694104
mizoram,2022,4,saiha,19566,82040637.84033793
mizoram,2023,1,aizawl,504609,1341466173.0
mizoram,2023,1,lunglei,133494,370554828.0
mizoram,2023,1,kolasib,101803,285504599.0
mizoram,2023,1,lawngtlai,100980,302696707.0
mizoram,2023,1,mamit,70712,203623313.0
mizoram,2023,1,champhai,60149,197355098.0
mizoram,2023,1,serchhip,47296,123979875.0
mizoram,2023,1,saiha,33552,130442146.0
mizoram,2023,2,aizawl,591532,1487286801.0
mizoram,2023,2,lunglei,143000,370416278.0
mizoram,2023,2,lawngtlai,118358,363557404.0
mizoram,2023,2,kolasib,115550,294504301.0
mizoram,2023,2,mamit,78957,210372609.0
mizoram,2023,2,champhai,62301,181668968.0
mizoram,2023,2,serchhip,59329,133368970.0
mizoram,2023,2,saiha,39903,150631245.0
mizoram,2023,3,aizawl,685462,1543440692.0
mizoram,2023,3,lunglei,141180,351803351.0
mizoram,2023,3,kolasib,134018,295784977.0
mizoram,2023,3,lawngtlai,113307,317228377.0
mizoram,2023,3,mamit,79763,178963303.0
mizoram,2023,3,serchhip,58254,132491025.0
mizoram,2023,3,champhai,56753,156896799.0
mizoram,2023,3,saiha,41676,129521711.0
mizoram,2023,4,aizawl,780542,1736939028.0
mizoram,2023,4,lunglei,163967,404021870.0
mizoram,2023,4,kolasib,155636,366968476.0
mizoram,2023,4,lawngtlai,129497,341405743.0
mizoram,2023,4,mamit,94566,221318131.0
mizoram,2023,4,champhai,67268,171711322.0
mizoram,2023,4,serchhip,60241,146216988.0
mizoram,2023,4,saiha,49011,152258725.0
nagaland,2021,1,dimapur,550985,1837044748.4900613
nagaland,2021,1,kohima,209442,611989486.3557233
nagaland,2021,1,mokokchung,43465,116937738.43409455
nagaland,2021,1,mon,43337,148431447.81181777
nagaland,2021,1,wokha,26881,65940883.14165088
nagaland,2021,1,phek,24927,86311391.93012239
nagaland,2021,1,tuensang,23643,84510754.5222169
nagaland,2021,1,zunheboto,18219,51849616.04221482
nagaland,2021,1,peren,12322,33575965.56407318
nagaland,2021,1,longleng,12009,34735822.64446311
nagaland,2021,2,dimapur,585389,1726249195.1688533
nagaland,2021,2,kohima,274137,694940464.6072702
nagaland,2021,2,mokokchung,63952,152031632.47756842
nagaland,2021,2,mon,51055,137641682.97031063
nagaland,2021,2,wokha,34223,82266645.13170332
nagaland,2021,2,phek,31478,98158667.79913512
nagaland,2021,2,tuensang,27199,84823658.15124774
nagaland,2021,2,zunheboto,21747,54703199.48271289
nagaland,2021,2,peren,15860,42645682.011797145
nagaland,2021,2,longleng,13528,39521626.841992125
nagaland,2021,3,dimapur,727702,2201388248.147341
nagaland,2021,3,kohima,335522,874957891.8906745
nagaland,2021,3,mokokchung,59456,170603111.1159384
nagaland,2021,3,mon,56260,185806960.82773107
nagaland,2021,3,wokha,38482,96937646.11476573
nagaland,2021,3,phek,36963,116637883.29609635
nagaland,2021,3,tuensang,30653,109337195.97725664
nagaland,2021,3,zunheboto,23265,77798029.09900394
nagaland,2021,3,peren,19756,57076677.278898776
nagaland,2021,3,longleng,14691,44639115.38971553
nagaland,2021,4,dimapur,886146,2741781159.7608576
nagaland,2021,4,kohima,413753,1056357839.8615553
nagaland,2021,4,mokokchung,64765,206715301.32699895
nagaland,2021,4,mon,61436,235277660.25521597
nagaland,2021,4,phek,44854,152644732.57078952
nagaland,2021,4,wokha,42511,130830504.92018618
nagaland,2021,4,tuensang,37106,148350887.52116236
nagaland,2021,4,zunheboto,25944,81774057.90065698
nagaland,2021,4,peren,22569,71109896.99941692
nagaland,2021,4,longleng,16341,59818503.44606339
nagaland,2022,1,dimapur,1111352,3258683919.847051
nagaland,2022,1,kohima,457809,1127446949.5241609
nagaland,2022,1,mokokchung,68366,207590215.0097239
nagaland,2022,1,mon,66833,240110588.13301894
nagaland,2022,1,wokha,48308,136226519.77073422
nagaland,2022,1,phek,44704,145342038.73462993
nagaland,2022,1,tuensang,40524,151138444.1124605
nagaland,2022,1,zunheboto,28736,88839937.40705833
nagaland,2022,1,peren,24401,75586065.95644662
nagaland,2022,1,longleng,17513,56264190.28859669
nagaland,2022,2,dimapur,1334969,3611270476.50131
nagaland,2022,2,kohima,308395,886866183.2238915
nagaland,2022,2,mokokchung,77214,244058058.3630171
nagaland,2022,2,mon,69381,223341368.04423907
nagaland,2022,2,wokha,53721,145247750.79450452
nagaland,2022,2,phek,47255,163573534.549313
nagaland,2022,2,tuensang,45170,164759286.59289965
nagaland,2022,2,zunheboto,32898,100740614.93631896
nagaland,2022,2,peren,24587,76072297.54603858
nagaland,2022,2,kiphire,20492,71074150.21954788
nagaland,2022,3,dimapur,1094753,3023858206.1614122
nagaland,2022,3,kohima,390575,1084969826.9670703
nagaland,2022,3,mokokchung,81244,249065125.4973578
nagaland,2022,3,wokha,79275,192965563.6529306
nagaland,2022,3,mon,68148,217924271.27222452
nagaland,2022,3,phek,45816,151822055.76958296
nagaland,2022,3,tuensang,44657,158205190.5951551
nagaland,2022,3,zunheboto,30504,94302709.04675612
nagaland,2022,3,peren,24443,79886712.62073797
nagaland,2022,3,kiphire,19352,63372092.96371811
nagaland,2022,4,dimapur,1632985,4411217834.641218
nagaland,2022,4,kohima,396318,1086767701.7674205
nagaland,2022,4,wokha,111374,296499670.55821544
nagaland,2022,4,mokokchung,79409,280130670.3719771
nagaland,2022,4,mon,76894,266072328.12832496
nagaland,2022,4,tuensang,44176,177953210.26442176
nagaland,2022,4,phek,43589,150669221.64689878
nagaland,2022,4,zunheboto,29697,102825390.6874178
nagaland,2022,4,peren,24353,76706538.54194443
nagaland,2022,4,kiphire,19928,66609982.69936785
nagaland,2023,1,dimapur,1475840,4205042331.0
nagaland,2023,1,kohima,453911,1235284779.0
nagaland,2023,1,mon,149869,486405792.0
nagaland,2023,1,mokokchung,145142,452314800.0
nagaland,2023,1,wokha,106192,285750784.0
nagaland,2023,1,tuensang,87808,328452538.0
nagaland,2023,1,phek,79530,255188847.0
nagaland,2023,1,zunheboto,63639,195487440.0
nagaland,2023,1,peren,51856,144439545.0
nagaland,2023,1,kiphire,36068,110625247.0
nagaland,2023,2,dimapur,1735282,4577151672.0
nagaland,2023,2,kohima,501179,1346997995.0
nagaland,2023,2,mokokchung,141308,427839496.0
nagaland,2023,2,mon,133673,410071101.0
nagaland,2023,2,wokha,106988,284516185.0
nagaland,2023,2,tuensang,76278,274350868.0
nagaland,2023,2,phek,73829,238420851.0
nagaland,2023,2,peren,47839,140403703.0
nagaland,2023,2,zunheboto,46870,140294277.0
nagaland,2023,2,kiphire,33949,107432144.0
nagaland,2023,3,dimapur,2045117,4845934563.0
nagaland,2023,3,kohima,581136,1464031784.0
nagaland,2023,3,mokokchung,172504,452152390.0
nagaland,2023,3,mon,155760,436617847.0
nagaland,2023,3,wokha,118668,306366190.0
nagaland,2023,3,tuensang,92108,305647868.0
nagaland,2023,3,phek,85593,314534447.0
nagaland,2023,3,peren,51779,142924960.0
nagaland,2023,3,zunheboto,49049,141455383.0
nagaland,2023,3,kiphire,43132,132377389.0
nagaland,2023,4,dimapur,2329419,5574882683.0
nagaland,2023,4,kohima,598863,1542864179.0
nagaland,2023,4,mon,184086,534522145.0
nagaland,2023,4,mokokchung,179642,499284713.0
nagaland,2023,4,wokha,126818,371011380.0
nagaland,2023,4,tuensang,99308,326074292.0
nagaland,2023,4,phek,89602,300478198.0
nagaland,2023,4,peren,58212,150905486.0
nagaland,2023,4,zunheboto,57046,159388370.0
nagaland,2023,4,kiphire,43057,133852305.0
odisha,2021,1,khordha,45765876,75722041312.73495
odisha,2021,1,cuttack,8289932,14866806447.11658
odisha,2021,1,ganjam,5849764,13763037682.995216
odisha,2021,1,jajapur,4602753,8875206797.09903
odisha,2021,1,baleshwar,4262593,8799570176.640512
odisha,2021,1,puri,3904605,7057319530.168398
odisha,2021,1,sundargarh,3591361,7002917726.513086
odisha,2021,1,kendujhar,3023651,6672384144.204559
odisha,2021,1,bhadrak,2838067,5913171362.618633
odisha,2021,1,anugul,2688530,5923776582.870062
odisha,2021,2,khordha,51729539,85083429987.67566
odisha,2021,2,cuttack,9410135,16755164887.959581
odisha,2021,2,ganjam,7627913,16847721822.034683
odisha,2021,2,jajapur,5656119,10463482056.827593
odisha,2021,2,baleshwar,5228480,10295354117.300941
odisha,2021,2,puri,4549183,8010886850.312719
odisha,2021,2,sundargarh,4098648,7912972842.987007
odisha,2021,2,kendujhar,3840405,8414558964.419752
odisha,2021,2,bhadrak,3607884,6934665842.085369
odisha,2021,2,anugul,3164512,6629061184.353283
odisha,2021,3,khordha,71647985,108452202806.23245
odisha,2021,3,cuttack,13016632,21926611695.60376
odisha,2021,3,ganjam,9758386,20245873714.529366
odisha,2021,3,jajapur,7272580,11904523018.166103
odisha,2021,3,baleshwar,6888676,12434308111.40699
odisha,2021,3,puri,6111015,9865814428.877203
odisha,2021,3,sundargarh,5579434,10009710570.217995
odisha,2021,3,kendujhar,4942596,9669648441.296114
odisha,2021,3,bhadrak,4514522,7770426087.071075
odisha,2021,3,anugul,4298974,8427870407.924927
odisha,2021,4,khordha,94505879,135122128258.68544
odisha,2021,4,cuttack,17091193,27928768464.56911
odisha,2021,4,ganjam,12765148,25961006849.075542
odisha,2021,4,jajapur,9413690,14846315998.402485
odisha,2021,4,baleshwar,8971332,16112382301.474274
odisha,2021,4,puri,8372818,13192898085.078499
odisha,2021,4,sundargarh,7505779,13524168955.7137
odisha,2021,4,kendujhar,6478836,12263605984.767776
odisha,2021,4,bhadrak,5912920,9896347666.60693
odisha,2021,4,anugul,5595409,10832624236.879738
odisha,2022,1,khordha,104052705,152745328927.4852
odisha,2022,1,cuttack,18955932,31482914773.528687
odisha,2022,1,ganjam,14289760,29674857683.21894
odisha,2022,1,jajapur,10760033,17569845983.615986
odisha,2022,1,baleshwar,10164531,19169857482.365425
odisha,2022,1,puri,9268269,15063520180.06602
odisha,2022,1,sundargarh,8621086,15915215285.753382
odisha,2022,1,kendujhar,7553005,15056691322.671288
odisha,2022,1,bhadrak,7049860,12413725786.608274
odisha,2022,1,anugul,6423393,12666904909.368557
odisha,2022,2,khordha,124986765,174299128204.99298
odisha,2022,2,cuttack,22544912,36561231371.455444
odisha,2022,2,ganjam,17162973,34095586248.50308
odisha,2022,2,jajapur,12788486,20441535607.89478
odisha,2022,2,baleshwar,12044394,22154827661.360664
odisha,2022,2,puri,11076675,17846685658.05171
odisha,2022,2,sundargarh,10183902,18077191337.901314
odisha,2022,2,kendujhar,8741853,16383523040.274462
odisha,2022,2,bhadrak,8276685,14146459101.732891
odisha,2022,2,anugul,7523854,13937160595.230968
odisha,2022,3,khordha,182514532,234713995654.54218
odisha,2022,3,cuttack,26643179,39407252993.22239
odisha,2022,3,ganjam,18696976,33504012152.53193
odisha,2022,3,jajapur,13031811,18746602447.445084
odisha,2022,3,sundargarh,12922754,20430235862.00017
odisha,2022,3,baleshwar,11721722,19704921264.794838
odisha,2022,3,puri,11193823,16592473105.31533
odisha,2022,3,kendujhar,8971733,14742503568.623665
odisha,2022,3,bhadrak,8725910,13285204298.360704
odisha,2022,3,anugul,8115183,13631294531.285406
odisha,2022,4,khordha,208260666,268479766618.40594
odisha,2022,4,cuttack,30402517,45410411960.17212
odisha,2022,4,ganjam,22374745,39538930037.66425
odisha,2022,4,jajapur,14867125,21337793694.560028
odisha,2022,4,sundargarh,13451927,21877712615.61438
odisha,2022,4,baleshwar,13396460,22861471772.138065
odisha,2022,4,puri,13182742,19540224955.19215
odisha,2022,4,anugul,12295417,19745058048.99432
odisha,2022,4,kendujhar,10410170,17491124060.737698
odisha,2022,4,sambalpur,10274024,14842758106.879675
odisha,2023,1,khordha,111522734,135017933250.0
odisha,2023,1,cuttack,41385050,62482723536.0
odisha,2023,1,ganjam,32835788,61573352324.0
odisha,2023,1,jajapur,25255634,37473229516.0
odisha,2023,1,baleshwar,22230329,39044589915.0
odisha,2023,1,puri,21713045,32501736718.0
odisha,2023,1,sundargarh,20729692,33143659545.0
odisha,2023,1,kendujhar,18026645,31232789553.0
odisha,2023,1,bhadrak,16140167,26416399764.0
odisha,2023,1,anugul,15740427,27099331321.0
odisha,2023,2,khordha,124412287,146803819835.0
odisha,2023,2,cuttack,46505217,66807740190.0
odisha,2023,2,ganjam,37687158,65580991112.0
odisha,2023,2,jajapur,28791729,40171499264.0
odisha,2023,2,puri,25372964,36233538120.0
odisha,2023,2,baleshwar,25291904,42078597675.0
odisha,2023,2,sundargarh,23197177,35645373543.0
odisha,2023,2,kendujhar,20222348,32289663832.0
odisha,2023,2,bhadrak,18158095,27663111525.0
odisha,2023,2,anugul,17821017,28339516034.0
odisha,2023,3,khordha,144941533,159592851808.0
odisha,2023,3,cuttack,53024563,70065545147.0
odisha,2023,3,ganjam,40855320,65970075357.0
odisha,2023,3,jajapur,32536236,41352891757.0
odisha,2023,3,baleshwar,28232066,43382779335.0
odisha,2023,3,puri,28070046,36742200410.0
odisha,2023,3,sundargarh,27013359,38003557931.0
odisha,2023,3,kendujhar,22939986,34029005050.0
odisha,2023,3,anugul,20871920,30774729076.0
odisha,2023,3,bhadrak,19729790,27112240601.0
odisha,2023,4,khordha,165927018,180631613988.0
odisha,2023,4,cuttack,62618931,82349730773.0
odisha,2023,4,ganjam,48035983,77749126200.0
odisha,2023,4,jajapur,39153853,48907345461.0
odisha,2023,4,puri,33388606,43085652765.0
odisha,2023,4,baleshwar,33254165,50767577705.0
odisha,2023,4,sundargarh,31194923,44374566430.0
odisha,2023,4,kendujhar,27386425,40235381596.0
odisha,2023,4,anugul,25080945,36677401893.0
odisha,2023,4,bhadrak,23724908,31923396167.0
puducherry,2021,1,puducherry,2920236,5086390412.089685
puducherry,2021,1,yanam,178609,375222411.570402
puducherry,2021,1,karaikal,161642,360807458.7675148
puducherry,2021,1,mahe,48945,76889289.31604216
puducherry,2021,2,puducherry,3316123,5610649880.723416
puducherry,2021,2,yanam,212893,448908146.532982
puducherry,2021,2,karaikal,169944,352528451.6991069
puducherry,2021,2,mahe,52427,86748217.5883918
puducherry,2021,3,puducherry,4514763,7530306876.968773
puducherry,2021,3,yanam,289263,571731114.8773613
puducherry,2021,3,karaikal,241468,508474640.4041999
puducherry,2021,3,mahe,76232,119461798.76413691
puducherry,2021,4,puducherry,5606990,8973636725.35894
puducherry,2021,4,yanam,360182,704806775.357012
puducherry,2021,4,karaikal,300601,586375959.8099658
puducherry,2021,4,mahe,101037,158832340.7045973
puducherry,2022,1,puducherry,6470067,10377036935.727272
puducherry,2022,1,yanam,410527,819248314.3131009
puducherry,2022,1,karaikal,362403,702448183.2222145
puducherry,2022,1,mahe,116179,184741472.12407243
puducherry,2022,2,puducherry,7617058,11822245859.332417
puducherry,2022,2,yanam,481753,963312236.3090451
puducherry,2022,2,karaikal,417480,788877561.2769251
puducherry,2022,2,mahe,127396,204309598.8505104
puducherry,2022,3,puducherry,5992740,8962290618.748474
puducherry,2022,3,yanam,466305,876565449.6380187
puducherry,2022,3,karaikal,456795,825576112.2167912
puducherry,2022,3,mahe,126887,189885530.5376592
puducherry,2022,4,puducherry,6382870,9121245940.116945
puducherry,2022,4,yanam,536311,969860108.2593638
puducherry,2022,4,karaikal,488147,837406336.5163367
puducherry,2022,4,mahe,148799,213692492.28184882
puducherry,2023,1,puducherry,8201469,11002579889.0
puducherry,2023,1,yanam,919789,1592729097.0
puducherry,2023,1,karaikal,791763,1298008037.0
puducherry,2023,1,mahe,231274,329071483.0
puducherry,2023,2,puducherry,8965912,11885508091.0
puducherry,2023,2,yanam,1041312,1778086558.0
puducherry,2023,2,karaikal,864821,1352373335.0
puducherry,2023,2,mahe,258281,370765273.0
puducherry,2023,3,puducherry,9920732,12685690675.0
puducherry,2023,3,yanam,1173799,1858174993.0
puducherry,2023,3,karaikal,995796,1505245274.0
puducherry,2023,3,mahe,289314,395380897.0
puducherry,2023,4,puducherry,10314854,12942285294.0
puducherry,2023,4,yanam,1317482,2091174312.0
puducherry,2023,4,karaikal,1035463,1560626471.0
puducherry,2023,4,mahe,318364,430424473.0
punjab,2021,1,ludhiana,8956495,19225271865.79327
punjab,2021,1,sas nagar,4469959,6737530092.4958515
punjab,2021,1,amritsar,1823100,4535248139.891067
punjab,2021,1,jalandhar,1716126,3828908006.2314005
punjab,2021,1,patiala,1594101,3743416293.2960615
punjab,2021,1,bathinda,1089719,2681512020.113289
punjab,2021,1,fazilka,926196,2485697202.7721486
punjab,2021,1,sangrur,697801,1779386402.710884
punjab,2021,1,hoshiarpur,585780,1384031539.442925
punjab,2021,1,pathankot,570864,1486337867.4528933
punjab,2021,2,ludhiana,11475061,23530471085.652363
punjab,2021,2,sas nagar,4707042,7288830376.63194
punjab,2021,2,amritsar,2166296,5279064151.566084
punjab,2021,2,jalandhar,1968477,4316968650.261899
punjab,2021,2,patiala,1870993,4409169677.402311
punjab,2021,2,bathinda,1271905,3102199906.6400814
punjab,2021,2,fazilka,1140866,2840373948.4850025
punjab,2021,2,sangrur,852138,2194371528.5795517
punjab,2021,2,pathankot,731752,1772534610.4927375
punjab,2021,2,hoshiarpur,721249,1657693325.435227
punjab,2021,3,ludhiana,16104345,30807741534.262596
punjab,2021,3,sas nagar,6040235,8963728598.89373
punjab,2021,3,amritsar,2859630,6530832877.10007
punjab,2021,3,jalandhar,2663707,5579482421.017922
punjab,2021,3,patiala,2400121,5270148761.145614
punjab,2021,3,bathinda,1647401,3788551283.176148
punjab,2021,3,fazilka,1378018,3111874915.8745384
punjab,2021,3,sangrur,1015897,2422730555.689826
punjab,2021,3,pathankot,936270,2224480978.5714393
punjab,2021,3,hoshiarpur,907847,1983363435.8296313
punjab,2021,4,ludhiana,19553778,39292772660.87953
punjab,2021,4,sas nagar,7503637,11088791931.951628
punjab,2021,4,amritsar,3576353,8606940269.65073
punjab,2021,4,jalandhar,3218973,7030833843.587089
punjab,2021,4,patiala,2901070,6755184061.574616
punjab,2021,4,bathinda,2056317,4674339276.828988
punjab,2021,4,fazilka,1650972,4131028405.4906483
punjab,2021,4,sangrur,1205039,3205553098.0632925
punjab,2021,4,pathankot,1200445,2875653268.713999
punjab,2021,4,kapurthala,1175355,2110713842.5000901
punjab,2022,1,ludhiana,21131450,40193189296.7483
punjab,2022,1,sas nagar,8233644,11945087945.784222
punjab,2022,1,amritsar,4020245,9595112041.612688
punjab,2022,1,jalandhar,3480708,7482301985.829842
punjab,2022,1,patiala,3167322,7185470674.538302
punjab,2022,1,bathinda,2252561,5132201177.079787
punjab,2022,1,fazilka,1942203,4723173436.355923
punjab,2022,1,pathankot,1380244,3057799524.708644
punjab,2022,1,sangrur,1350576,3436077358.298136
punjab,2022,1,kapurthala,1326492,2322895082.0700884
punjab,2022,2,ludhiana,26982785,46924183892.055084
punjab,2022,2,sas nagar,10260992,13821174897.264778
punjab,2022,2,amritsar,4934930,11388945408.67424
punjab,2022,2,jalandhar,4368370,8843362969.63771
punjab,2022,2,patiala,3836784,8150713456.483324
punjab,2022,2,bathinda,2774270,5859074278.903449
punjab,2022,2,fazilka,2322893,5235266714.464994
punjab,2022,2,kapurthala,1900455,2826285167.86687
punjab,2022,2,pathankot,1733490,3654246286.0727186
punjab,2022,2,sangrur,1640279,3950202304.556946
punjab,2022,3,ludhiana,31697344,52659794645.55728
punjab,2022,3,sas nagar,13524410,18050299571.02451
