State,Year,Quarter,District,RegisteredUser
uttar-pradesh,2022,1,ghazipur district,589549
uttar-pradesh,2022,1,farrukhabad district,266001
uttar-pradesh,2022,1,kannauj district,228510
uttar-pradesh,2022,1,azamgarh district,666213
uttar-pradesh,2022,1,ayodhya district,426442
uttar-pradesh,2022,1,deoria district,563817
uttar-pradesh,2022,1,ghaziabad district,2298103
uttar-pradesh,2022,2,amethi district,300525
uttar-pradesh,2022,2,siddharthnagar district,304650
uttar-pradesh,2022,2,auraiya district,230779
uttar-pradesh,2022,2,sambhal district,249076
uttar-pradesh,2022,2,kanpur nagar district,1510491
uttar-pradesh,2022,2,aligarh district,824034
uttar-pradesh,2022,2,mahoba district,124427
uttar-pradesh,2022,2,lucknow district,2474317
uttar-pradesh,2022,2,sant kabeer nagar district,234372
uttar-pradesh,2022,2,hathras district,281014
uttar-pradesh,2022,2,budaun district,329179
uttar-pradesh,2022,2,moradabad district,558719
uttar-pradesh,2022,2,kushinagar district,621030
uttar-pradesh,2022,2,baghpat district,289373
uttar-pradesh,2022,2,shahjahanpur district,381911
uttar-pradesh,2022,2,muzaffarnagar district,539583
uttar-pradesh,2022,2,ambedkar nagar district,369511
uttar-pradesh,2022,2,bahraich district,278827
uttar-pradesh,2022,2,jalaun district,279182
uttar-pradesh,2022,2,rampur district,299289
uttar-pradesh,2022,2,ballia district,581226
uttar-pradesh,2022,2,shravasti district,72312
uttar-pradesh,2022,2,kasganj district,193531
uttar-pradesh,2022,2,varanasi district,1483315
uttar-pradesh,2022,2,gautam buddha nagar district,2973360
uttar-pradesh,2022,2,basti district,391480
uttar-pradesh,2022,2,shamli district,229756
uttar-pradesh,2022,2,maharajganj district,400839
uttar-pradesh,2022,2,etawah district,303513
uttar-pradesh,2022,2,etah district,262230
uttar-pradesh,2022,2,banda district,189165
uttar-pradesh,2022,2,bijnor district,534931
uttar-pradesh,2022,2,hardoi district,391720
uttar-pradesh,2022,2,balrampur district,183374
uttar-pradesh,2022,2,amroha district,296694
uttar-pradesh,2022,2,pilibhit district,283534
uttar-pradesh,2022,2,mainpuri district,303347
uttar-pradesh,2022,2,kanpur dehat district,229258
uttar-pradesh,2022,2,jaunpur district,790310
uttar-pradesh,2022,2,kaushambi district,154837
uttar-pradesh,2022,2,hapur district,347378
uttar-pradesh,2022,2,hamirpur district,157910
uttar-pradesh,2022,2,meerut district,1020429
uttar-pradesh,2022,2,mathura district,760584
uttar-pradesh,2022,2,chitrakoot district,110760
uttar-pradesh,2022,2,lalitpur district,189192
uttar-pradesh,2022,2,mau district,355194
uttar-pradesh,2022,2,mirzapur district,381259
uttar-pradesh,2022,2,bulandshahr district,648058
uttar-pradesh,2022,2,gonda district,371929
uttar-pradesh,2022,2,jhansi district,558926
uttar-pradesh,2022,2,chandauli district,363366
uttar-pradesh,2022,2,bhadohi district,276471
uttar-pradesh,2022,2,pratapgarh district,450876
uttar-pradesh,2022,2,saharanpur district,703431
uttar-pradesh,2022,2,bara banki district,355514
uttar-pradesh,2022,2,bareilly district,925536
uttar-pradesh,2022,2,sitapur district,487160
uttar-pradesh,2022,2,sultanpur district,366531
uttar-pradesh,2022,2,agra district,1351856
uttar-pradesh,2022,2,fatehpur district,277199
uttar-pradesh,2022,2,rae bareli district,319786
uttar-pradesh,2022,2,firozabad district,502113
uttar-pradesh,2022,2,kheri district,546247
uttar-pradesh,2022,2,gorakhpur district,1086399
uttar-pradesh,2022,2,unnao district,357565
uttar-pradesh,2022,2,prayagraj district,1590032
uttar-pradesh,2022,2,sonbhadra district,330599
uttar-pradesh,2022,2,ghazipur district,624588
uttar-pradesh,2022,2,farrukhabad district,282388
uttar-pradesh,2022,2,kannauj district,242692
uttar-pradesh,2022,2,azamgarh district,705372
uttar-pradesh,2022,2,ayodhya district,451594
uttar-pradesh,2022,2,deoria district,597729
uttar-pradesh,2022,2,ghaziabad district,2421605
uttar-pradesh,2022,3,amethi district,317320
uttar-pradesh,2022,3,siddharthnagar district,322050
uttar-pradesh,2022,3,auraiya district,243880
uttar-pradesh,2022,3,sambhal district,263057
uttar-pradesh,2022,3,kanpur nagar district,1592126
uttar-pradesh,2022,3,aligarh district,869751
uttar-pradesh,2022,3,mahoba district,131487
uttar-pradesh,2022,3,lucknow district,2604663
uttar-pradesh,2022,3,sant kabeer nagar district,248266
uttar-pradesh,2022,3,hathras district,297339
uttar-pradesh,2022,3,budaun district,347766
uttar-pradesh,2022,3,moradabad district,590056
uttar-pradesh,2022,3,kushinagar district,658326
uttar-pradesh,2022,3,baghpat district,305082
uttar-pradesh,2022,3,shahjahanpur district,403737
uttar-pradesh,2022,3,muzaffarnagar district,569122
uttar-pradesh,2022,3,ambedkar nagar district,391497
uttar-pradesh,2022,3,bahraich district,293586
uttar-pradesh,2022,3,jalaun district,294643
uttar-pradesh,2022,3,rampur district,316113
uttar-pradesh,2022,3,ballia district,615476
uttar-pradesh,2022,3,shravasti district,76201
uttar-pradesh,2022,3,kasganj district,204628
uttar-pradesh,2022,3,varanasi district,1563730
uttar-pradesh,2022,3,gautam buddha nagar district,3130224
uttar-pradesh,2022,3,basti district,414256
uttar-pradesh,2022,3,shamli district,242580
uttar-pradesh,2022,3,maharajganj district,424361
uttar-pradesh,2022,3,etawah district,320846
uttar-pradesh,2022,3,etah district,276844
uttar-pradesh,2022,3,banda district,199461
uttar-pradesh,2022,3,bijnor district,564365
uttar-pradesh,2022,3,hardoi district,413101
uttar-pradesh,2022,3,balrampur district,193583
uttar-pradesh,2022,3,amroha district,313538
uttar-pradesh,2022,3,pilibhit district,299722
uttar-pradesh,2022,3,mainpuri district,320417
uttar-pradesh,2022,3,kanpur dehat district,242363
uttar-pradesh,2022,3,jaunpur district,836999
uttar-pradesh,2022,3,kaushambi district,163634
uttar-pradesh,2022,3,hapur district,366537
uttar-pradesh,2022,3,hamirpur district,166804
uttar-pradesh,2022,3,meerut district,1075255
uttar-pradesh,2022,3,mathura district,803538
uttar-pradesh,2022,3,chitrakoot district,116747
uttar-pradesh,2022,3,lalitpur district,199494
uttar-pradesh,2022,3,mau district,375672
uttar-pradesh,2022,3,mirzapur district,402235
uttar-pradesh,2022,3,bulandshahr district,684412
uttar-pradesh,2022,3,gonda district,392403
uttar-pradesh,2022,3,jhansi district,589478
uttar-pradesh,2022,3,chandauli district,384127
uttar-pradesh,2022,3,bhadohi district,292737
uttar-pradesh,2022,3,pratapgarh district,476843
uttar-pradesh,2022,3,saharanpur district,741236
uttar-pradesh,2022,3,bara banki district,375287
uttar-pradesh,2022,3,bareilly district,977218
uttar-pradesh,2022,3,sitapur district,514752
uttar-pradesh,2022,3,sultanpur district,387814
uttar-pradesh,2022,3,agra district,1426154
uttar-pradesh,2022,3,fatehpur district,292522
uttar-pradesh,2022,3,rae bareli district,337333
uttar-pradesh,2022,3,firozabad district,531310
uttar-pradesh,2022,3,kheri district,577837
uttar-pradesh,2022,3,gorakhpur district,1148103
uttar-pradesh,2022,3,unnao district,376810
uttar-pradesh,2022,3,prayagraj district,1678668
uttar-pradesh,2022,3,sonbhadra district,348944
uttar-pradesh,2022,3,ghazipur district,660956
uttar-pradesh,2022,3,farrukhabad district,298591
uttar-pradesh,2022,3,kannauj district,256849
uttar-pradesh,2022,3,azamgarh district,746045
uttar-pradesh,2022,3,ayodhya district,476884
uttar-pradesh,2022,3,deoria district,632752
uttar-pradesh,2022,3,ghaziabad district,2549377
uttar-pradesh,2022,4,amethi district,331764
uttar-pradesh,2022,4,siddharthnagar district,336532
uttar-pradesh,2022,4,auraiya district,255605
uttar-pradesh,2022,4,sambhal district,275307
uttar-pradesh,2022,4,kanpur nagar district,1673173
uttar-pradesh,2022,4,aligarh district,912129
uttar-pradesh,2022,4,mahoba district,137382
uttar-pradesh,2022,4,lucknow district,2734333
uttar-pradesh,2022,4,sant kabeer nagar district,260490
uttar-pradesh,2022,4,hathras district,311414
uttar-pradesh,2022,4,budaun district,363274
uttar-pradesh,2022,4,moradabad district,619119
uttar-pradesh,2022,4,kushinagar district,690975
uttar-pradesh,2022,4,baghpat district,319482
uttar-pradesh,2022,4,shahjahanpur district,422458
uttar-pradesh,2022,4,muzaffarnagar district,596271
uttar-pradesh,2022,4,ambedkar nagar district,410216
uttar-pradesh,2022,4,bahraich district,306258
uttar-pradesh,2022,4,jalaun district,308934
uttar-pradesh,2022,4,rampur district,331077
uttar-pradesh,2022,4,ballia district,645949
uttar-pradesh,2022,4,shravasti district,79245
uttar-pradesh,2022,4,kasganj district,214531
uttar-pradesh,2022,4,varanasi district,1641943
uttar-pradesh,2022,4,gautam buddha nagar district,3286371
uttar-pradesh,2022,4,basti district,434060
uttar-pradesh,2022,4,shamli district,254021
uttar-pradesh,2022,4,maharajganj district,444905
uttar-pradesh,2022,4,etawah district,336655
uttar-pradesh,2022,4,etah district,289979
uttar-pradesh,2022,4,banda district,208349
uttar-pradesh,2022,4,bijnor district,590130
uttar-pradesh,2022,4,hardoi district,431274
uttar-pradesh,2022,4,balrampur district,202052
uttar-pradesh,2022,4,amroha district,328276
uttar-pradesh,2022,4,pilibhit district,313713
uttar-pradesh,2022,4,mainpuri district,335366
uttar-pradesh,2022,4,kanpur dehat district,253280
uttar-pradesh,2022,4,jaunpur district,877935
uttar-pradesh,2022,4,kaushambi district,171007
uttar-pradesh,2022,4,hapur district,384529
uttar-pradesh,2022,4,hamirpur district,174336
uttar-pradesh,2022,4,meerut district,1127324
uttar-pradesh,2022,4,mathura district,842841
uttar-pradesh,2022,4,chitrakoot district,121558
uttar-pradesh,2022,4,lalitpur district,208434
uttar-pradesh,2022,4,mau district,394376
uttar-pradesh,2022,4,mirzapur district,421064
uttar-pradesh,2022,4,bulandshahr district,716597
uttar-pradesh,2022,4,gonda district,410002
uttar-pradesh,2022,4,jhansi district,618141
uttar-pradesh,2022,4,chandauli district,402790
uttar-pradesh,2022,4,bhadohi district,307145
uttar-pradesh,2022,4,pratapgarh district,499521
uttar-pradesh,2022,4,saharanpur district,776234
uttar-pradesh,2022,4,bara banki district,392384
uttar-pradesh,2022,4,bareilly district,1025341
uttar-pradesh,2022,4,sitapur district,538245
uttar-pradesh,2022,4,sultanpur district,406332
uttar-pradesh,2022,4,agra district,1497144
uttar-pradesh,2022,4,fatehpur district,305820
uttar-pradesh,2022,4,rae bareli district,352816
uttar-pradesh,2022,4,firozabad district,558101
uttar-pradesh,2022,4,kheri district,604799
uttar-pradesh,2022,4,gorakhpur district,1205580
uttar-pradesh,2022,4,unnao district,393919
uttar-pradesh,2022,4,prayagraj district,1763014
uttar-pradesh,2022,4,sonbhadra district,365610
uttar-pradesh,2022,4,ghazipur district,694386
uttar-pradesh,2022,4,farrukhabad district,313379
uttar-pradesh,2022,4,kannauj district,269252
uttar-pradesh,2022,4,azamgarh district,781790
uttar-pradesh,2022,4,ayodhya district,499779
uttar-pradesh,2022,4,deoria district,663945
uttar-pradesh,2022,4,ghaziabad district,2676888
uttar-pradesh,2023,1,amethi district,347875
uttar-pradesh,2023,1,siddharthnagar district,353122
uttar-pradesh,2023,1,auraiya district,267934
uttar-pradesh,2023,1,sambhal district,288342
uttar-pradesh,2023,1,kanpur nagar district,1751281
uttar-pradesh,2023,1,aligarh district,954758
uttar-pradesh,2023,1,mahoba district,144131
uttar-pradesh,2023,1,lucknow district,2858255
uttar-pradesh,2023,1,sant kabeer nagar district,273471
uttar-pradesh,2023,1,hathras district,326364
uttar-pradesh,2023,1,budaun district,380761
uttar-pradesh,2023,1,moradabad district,647915
uttar-pradesh,2023,1,kushinagar district,725714
uttar-pradesh,2023,1,baghpat district,334159
uttar-pradesh,2023,1,shahjahanpur district,443182
uttar-pradesh,2023,1,muzaffarnagar district,623408
uttar-pradesh,2023,1,ambedkar nagar district,430997
uttar-pradesh,2023,1,bahraich district,321216
uttar-pradesh,2023,1,jalaun district,323564
uttar-pradesh,2023,1,rampur district,346791
uttar-pradesh,2023,1,ballia district,677606
uttar-pradesh,2023,1,shravasti district,82990
uttar-pradesh,2023,1,kasganj district,224986
uttar-pradesh,2023,1,varanasi district,1718122
uttar-pradesh,2023,1,gautam buddha nagar district,3434422
uttar-pradesh,2023,1,basti district,455284
uttar-pradesh,2023,1,shamli district,265822
uttar-pradesh,2023,1,maharajganj district,468125
uttar-pradesh,2023,1,etawah district,352935
uttar-pradesh,2023,1,etah district,303920
uttar-pradesh,2023,1,banda district,218345
uttar-pradesh,2023,1,bijnor district,617592
uttar-pradesh,2023,1,hardoi district,451324
uttar-pradesh,2023,1,balrampur district,211866
uttar-pradesh,2023,1,amroha district,343745
uttar-pradesh,2023,1,pilibhit district,328766
uttar-pradesh,2023,1,mainpuri district,351545
uttar-pradesh,2023,1,kanpur dehat district,265587
uttar-pradesh,2023,1,jaunpur district,920995
uttar-pradesh,2023,1,kaushambi district,179501
uttar-pradesh,2023,1,hapur district,402167
uttar-pradesh,2023,1,hamirpur district,182923
uttar-pradesh,2023,1,meerut district,1178230
uttar-pradesh,2023,1,mathura district,882699
uttar-pradesh,2023,1,chitrakoot district,127573
uttar-pradesh,2023,1,lalitpur district,218301
uttar-pradesh,2023,1,mau district,413361
uttar-pradesh,2023,1,mirzapur district,441082
uttar-pradesh,2023,1,bulandshahr district,750064
uttar-pradesh,2023,1,gonda district,429376
uttar-pradesh,2023,1,jhansi district,646791
uttar-pradesh,2023,1,chandauli district,421886
uttar-pradesh,2023,1,bhadohi district,321988
uttar-pradesh,2023,1,pratapgarh district,523982
uttar-pradesh,2023,1,saharanpur district,811254
uttar-pradesh,2023,1,bara banki district,411159
uttar-pradesh,2023,1,bareilly district,1073906
uttar-pradesh,2023,1,sitapur district,564348
uttar-pradesh,2023,1,sultanpur district,426458
uttar-pradesh,2023,1,agra district,1567104
uttar-pradesh,2023,1,fatehpur district,320663
uttar-pradesh,2023,1,rae bareli district,369591
uttar-pradesh,2023,1,firozabad district,585301
uttar-pradesh,2023,1,kheri district,634526
uttar-pradesh,2023,1,gorakhpur district,1263672
uttar-pradesh,2023,1,unnao district,412637
uttar-pradesh,2023,1,prayagraj district,1847496
uttar-pradesh,2023,1,sonbhadra district,383025
uttar-pradesh,2023,1,ghazipur district,728284
uttar-pradesh,2023,1,farrukhabad district,328564
uttar-pradesh,2023,1,kannauj district,282585
uttar-pradesh,2023,1,azamgarh district,819779
uttar-pradesh,2023,1,ayodhya district,523710
uttar-pradesh,2023,1,deoria district,696661
uttar-pradesh,2023,1,ghaziabad district,2798185
uttar-pradesh,2023,2,amethi district,364452
uttar-pradesh,2023,2,siddharthnagar district,369622
uttar-pradesh,2023,2,auraiya district,280092
uttar-pradesh,2023,2,sambhal district,301149
uttar-pradesh,2023,2,kanpur nagar district,1819802
uttar-pradesh,2023,2,aligarh district,994733
uttar-pradesh,2023,2,mahoba district,151334
uttar-pradesh,2023,2,lucknow district,2965623
uttar-pradesh,2023,2,sant kabeer nagar district,286067
uttar-pradesh,2023,2,hathras district,340871
uttar-pradesh,2023,2,budaun district,398230
uttar-pradesh,2023,2,moradabad district,674766
uttar-pradesh,2023,2,kushinagar district,758429
uttar-pradesh,2023,2,baghpat district,347936
uttar-pradesh,2023,2,shahjahanpur district,463811
uttar-pradesh,2023,2,muzaffarnagar district,649377
uttar-pradesh,2023,2,ambedkar nagar district,450694
uttar-pradesh,2023,2,bahraich district,336566
uttar-pradesh,2023,2,jalaun district,338610
uttar-pradesh,2023,2,rampur district,362026
uttar-pradesh,2023,2,ballia district,707835
uttar-pradesh,2023,2,shravasti district,87142
uttar-pradesh,2023,2,kasganj district,235266
uttar-pradesh,2023,2,varanasi district,1786176
uttar-pradesh,2023,2,gautam buddha nagar district,3562632
uttar-pradesh,2023,2,basti district,476330
uttar-pradesh,2023,2,shamli district,276998
uttar-pradesh,2023,2,maharajganj district,487268
uttar-pradesh,2023,2,etawah district,368545
uttar-pradesh,2023,2,etah district,317816
uttar-pradesh,2023,2,banda district,228656
uttar-pradesh,2023,2,bijnor district,643962
uttar-pradesh,2023,2,hardoi district,472829
uttar-pradesh,2023,2,balrampur district,222067
uttar-pradesh,2023,2,amroha district,358947
uttar-pradesh,2023,2,pilibhit district,343926
uttar-pradesh,2023,2,mainpuri district,367578
uttar-pradesh,2023,2,kanpur dehat district,278336
uttar-pradesh,2023,2,jaunpur district,962121
uttar-pradesh,2023,2,kaushambi district,187987
